age;job;marital;education;latitude;longitude;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
49;admin.;married;secondary;41.8803;-88.0151;no;428;yes;no;unknown;5;may;50;1;-1;0;unknown;no
53;blue-collar;married;secondary;41.8803;-88.0151;no;0;yes;yes;unknown;5;may;181;1;-1;0;unknown;no
34;services;single;secondary;41.8803;-88.0151;no;0;yes;no;unknown;5;may;142;1;-1;0;unknown;no
33;technician;divorced;secondary;41.8803;-88.0151;no;140;yes;no;unknown;5;may;227;1;-1;0;unknown;no
50;management;single;tertiary;41.8803;-88.0151;no;297;yes;no;unknown;5;may;119;1;-1;0;unknown;no
39;blue-collar;married;primary;41.8803;-88.0151;no;279;yes;no;unknown;5;may;361;1;-1;0;unknown;no
59;entrepreneur;divorced;secondary;41.8803;-88.0151;no;901;yes;no;unknown;5;may;73;3;-1;0;unknown;no
30;technician;single;secondary;41.8803;-88.0151;no;2573;yes;no;unknown;5;may;67;2;-1;0;unknown;no
36;services;married;secondary;41.8803;-88.0151;no;143;yes;yes;unknown;5;may;350;1;-1;0;unknown;no
40;blue-collar;married;secondary;41.8803;-88.0151;no;475;yes;no;unknown;5;may;332;2;-1;0;unknown;no
53;blue-collar;married;secondary;41.8803;-88.0151;no;70;yes;no;unknown;5;may;611;2;-1;0;unknown;no
34;management;single;tertiary;41.8803;-88.0151;no;318;yes;no;unknown;5;may;113;2;-1;0;unknown;no
37;technician;married;secondary;41.8803;-88.0151;no;275;yes;no;unknown;5;may;132;1;-1;0;unknown;no
42;management;divorced;tertiary;41.8803;-88.0151;no;742;yes;no;unknown;5;may;58;3;-1;0;unknown;no
41;entrepreneur;married;primary;41.8803;-88.0151;no;236;yes;no;unknown;5;may;151;1;-1;0;unknown;no
30;student;single;tertiary;30.49372;-97.61002;no;25;yes;no;unknown;5;may;89;2;-1;0;unknown;no
37;management;single;tertiary;30.49372;-97.61002;no;600;yes;no;unknown;5;may;152;1;-1;0;unknown;no
39;admin.;divorced;secondary;30.49372;-97.61002;no;-349;yes;no;unknown;5;may;611;2;-1;0;unknown;no
41;blue-collar;married;primary;30.49372;-97.61002;no;183;yes;yes;unknown;5;may;110;2;-1;0;unknown;no
40;blue-collar;married;primary;30.49372;-97.61002;no;0;yes;no;unknown;5;may;463;1;-1;0;unknown;no
42;management;single;tertiary;30.49372;-97.61002;no;0;yes;yes;unknown;5;may;562;2;-1;0;unknown;yes
40;blue-collar;divorced;primary;30.49372;-97.61002;no;0;yes;no;unknown;5;may;962;1;-1;0;unknown;no
57;technician;married;secondary;30.49372;-97.61002;no;1078;yes;no;unknown;5;may;10;4;-1;0;unknown;no
56;entrepreneur;divorced;secondary;30.49372;-97.61002;no;155;no;no;unknown;5;may;118;3;-1;0;unknown;no
37;admin.;married;secondary;30.49372;-97.61002;no;190;yes;no;unknown;5;may;92;2;-1;0;unknown;no
59;retired;married;secondary;30.49372;-97.61002;no;319;yes;no;unknown;5;may;143;3;-1;0;unknown;no
39;services;divorced;secondary;30.49372;-97.61002;no;-185;yes;no;unknown;5;may;189;3;-1;0;unknown;no
49;services;married;secondary;30.49372;-97.61002;no;47;no;no;unknown;5;may;234;2;-1;0;unknown;no
38;services;single;secondary;30.49372;-97.61002;no;570;yes;no;unknown;5;may;75;2;-1;0;unknown;no
36;self-employed;married;tertiary;30.49372;-97.61002;no;19;no;no;unknown;5;may;189;2;-1;0;unknown;no
50;blue-collar;married;primary;30.49372;-97.61002;no;61;yes;no;unknown;5;may;621;3;-1;0;unknown;no
41;admin.;married;secondary;30.49372;-97.61002;no;-62;yes;yes;unknown;5;may;55;2;-1;0;unknown;no
54;technician;married;tertiary;30.49372;-97.61002;no;258;no;no;unknown;5;may;310;4;-1;0;unknown;no
58;blue-collar;married;primary;30.49372;-97.61002;no;76;yes;no;unknown;5;may;156;2;-1;0;unknown;no
30;blue-collar;single;secondary;30.49372;-97.61002;no;0;yes;no;unknown;5;may;5;2;-1;0;unknown;no
33;admin.;single;secondary;30.49372;-97.61002;no;352;yes;no;unknown;5;may;225;2;-1;0;unknown;no
47;admin.;married;secondary;30.49372;-97.61002;no;368;yes;no;unknown;5;may;125;2;-1;0;unknown;no
50;technician;single;tertiary;30.49372;-97.61002;no;339;yes;no;unknown;5;may;2;3;-1;0;unknown;no
32;blue-collar;married;secondary;30.49372;-97.61002;no;1331;yes;no;unknown;5;may;286;2;-1;0;unknown;no
40;self-employed;married;secondary;30.49372;-97.61002;no;672;yes;no;unknown;5;may;164;2;-1;0;unknown;no
37;management;married;tertiary;30.49372;-97.61002;no;58;yes;no;unknown;5;may;98;2;-1;0;unknown;no
54;technician;single;unknown;30.49372;-97.61002;no;447;yes;no;unknown;5;may;742;2;-1;0;unknown;no
24;student;single;secondary;30.49372;-97.61002;no;423;yes;no;unknown;5;may;226;3;-1;0;unknown;no
54;management;married;tertiary;30.49372;-97.61002;no;0;no;no;unknown;5;may;120;2;-1;0;unknown;no
34;technician;married;secondary;30.49372;-97.61002;no;19;yes;no;unknown;5;may;362;4;-1;0;unknown;no
56;technician;divorced;primary;30.49372;-97.61002;no;13;yes;no;unknown;5;may;357;2;-1;0;unknown;no
31;blue-collar;single;secondary;30.49372;-97.61002;no;3;yes;no;unknown;5;may;200;2;-1;0;unknown;no
24;student;single;secondary;30.49372;-97.61002;no;82;yes;no;unknown;5;may;204;2;-1;0;unknown;no
42;blue-collar;divorced;primary;30.49372;-97.61002;no;28;yes;no;unknown;5;may;126;3;-1;0;unknown;no
57;technician;married;secondary;30.49372;-97.61002;no;792;yes;no;unknown;5;may;65;2;-1;0;unknown;no
42;blue-collar;married;unknown;30.49372;-97.61002;no;408;yes;no;unknown;5;may;107;2;-1;0;unknown;no
51;admin.;married;secondary;30.49372;-97.61002;no;531;yes;no;unknown;5;may;267;2;-1;0;unknown;no
57;retired;married;secondary;30.49372;-97.61002;no;211;yes;no;unknown;5;may;248;2;-1;0;unknown;no
36;services;single;secondary;30.49372;-97.61002;no;62;yes;no;unknown;5;may;215;2;-1;0;unknown;no
53;services;married;unknown;30.49372;-97.61002;no;257;yes;no;unknown;5;may;209;2;-1;0;unknown;no
50;technician;married;secondary;30.49372;-97.61002;no;1234;yes;no;unknown;5;may;205;2;-1;0;unknown;no
54;management;married;tertiary;30.49372;-97.61002;no;313;yes;no;unknown;5;may;83;2;-1;0;unknown;no
55;blue-collar;married;secondary;30.49372;-97.61002;no;89;yes;no;unknown;5;may;106;3;-1;0;unknown;no
44;blue-collar;married;secondary;30.49372;-97.61002;no;129;yes;yes;unknown;5;may;189;2;-1;0;unknown;no
43;management;married;unknown;30.49372;-97.61002;no;0;yes;no;unknown;5;may;105;2;-1;0;unknown;no
56;admin.;married;secondary;30.49372;-97.61002;no;353;yes;no;unknown;5;may;106;2;-1;0;unknown;no
54;technician;married;unknown;30.49372;-97.61002;no;851;yes;no;unknown;5;may;108;2;-1;0;unknown;no
55;services;divorced;primary;30.49372;-97.61002;no;96;yes;yes;unknown;5;may;311;2;-1;0;unknown;no
37;services;divorced;secondary;30.49372;-97.61002;no;398;yes;yes;unknown;5;may;214;2;-1;0;unknown;no
33;admin.;single;tertiary;30.49372;-97.61002;no;193;no;no;unknown;5;may;132;2;-1;0;unknown;no
46;admin.;married;secondary;30.49372;-97.61002;no;-358;yes;no;unknown;5;may;358;2;-1;0;unknown;no
36;blue-collar;married;secondary;30.49372;-97.61002;no;539;yes;yes;unknown;5;may;453;2;-1;0;unknown;no
51;technician;single;secondary;30.49372;-97.61002;no;0;yes;no;unknown;5;may;364;2;-1;0;unknown;no
40;retired;single;primary;30.49372;-97.61002;no;0;no;no;unknown;5;may;136;2;-1;0;unknown;no
42;blue-collar;married;secondary;30.49372;-97.61002;no;490;yes;no;unknown;5;may;386;2;-1;0;unknown;no
51;blue-collar;married;secondary;30.49372;-97.61002;no;0;yes;no;unknown;5;may;173;2;-1;0;unknown;no
49;blue-collar;married;unknown;30.49372;-97.61002;no;403;yes;no;unknown;5;may;241;2;-1;0;unknown;no
48;management;married;secondary;30.49372;-97.61002;no;161;yes;no;unknown;5;may;224;3;-1;0;unknown;no
32;technician;divorced;tertiary;30.49372;-97.61002;no;2558;no;no;unknown;5;may;148;2;-1;0;unknown;no
31;admin.;single;secondary;30.49372;-97.61002;no;98;yes;no;unknown;5;may;196;2;-1;0;unknown;no
55;management;single;tertiary;30.49372;-97.61002;no;115;no;no;unknown;5;may;111;4;-1;0;unknown;no
40;blue-collar;single;secondary;30.49372;-97.61002;no;436;yes;no;unknown;5;may;231;3;-1;0;unknown;no
47;technician;married;tertiary;30.49372;-97.61002;no;831;yes;no;unknown;5;may;316;3;-1;0;unknown;no
57;technician;married;unknown;30.49372;-97.61002;no;206;yes;no;unknown;5;may;216;3;-1;0;unknown;no
41;blue-collar;married;secondary;30.49372;-97.61002;no;290;yes;no;unknown;5;may;240;2;-1;0;unknown;no
48;blue-collar;married;secondary;30.49372;-97.61002;no;1;no;no;unknown;5;may;669;3;-1;0;unknown;no
42;blue-collar;married;unknown;30.49372;-97.61002;no;57;yes;no;unknown;5;may;425;2;-1;0;unknown;no
30;blue-collar;single;secondary;30.49372;-97.61002;no;-457;yes;no;unknown;5;may;143;2;-1;0;unknown;no
58;management;single;tertiary;30.49372;-97.61002;no;1387;yes;no;unknown;5;may;174;5;-1;0;unknown;no
45;management;divorced;tertiary;30.49372;-97.61002;no;24598;yes;no;unknown;5;may;313;3;-1;0;unknown;no
49;blue-collar;married;secondary;30.49372;-97.61002;no;30;yes;no;unknown;5;may;135;4;-1;0;unknown;no
42;admin.;single;secondary;30.49372;-97.61002;no;1022;yes;no;unknown;5;may;146;2;-1;0;unknown;no
53;technician;married;secondary;30.49372;-97.61002;no;56;yes;yes;unknown;5;may;152;2;-1;0;unknown;no
51;admin.;single;secondary;30.49372;-97.61002;yes;-2;no;no;unknown;5;may;402;3;-1;0;unknown;no
32;services;single;secondary;30.49372;-97.61002;no;121;yes;no;unknown;5;may;213;2;-1;0;unknown;no
41;blue-collar;single;secondary;30.49372;-97.61002;no;842;yes;no;unknown;5;may;144;3;-1;0;unknown;no
43;management;divorced;secondary;30.49372;-97.61002;no;693;yes;no;unknown;5;may;124;3;-1;0;unknown;no
40;blue-collar;divorced;secondary;30.49372;-97.61002;no;-333;yes;no;unknown;5;may;183;2;-1;0;unknown;no
50;blue-collar;married;primary;30.49372;-97.61002;no;1533;yes;no;unknown;5;may;325;2;-1;0;unknown;no
34;management;married;tertiary;30.49372;-97.61002;no;46;yes;no;unknown;5;may;39;4;-1;0;unknown;no
53;services;married;unknown;30.49372;-97.61002;no;18;no;no;unknown;5;may;503;2;-1;0;unknown;no
45;technician;married;secondary;30.49372;-97.61002;no;44;yes;no;unknown;5;may;95;4;-1;0;unknown;no
39;blue-collar;married;primary;30.49372;-97.61002;no;-100;yes;no;unknown;5;may;680;2;-1;0;unknown;no
44;services;married;tertiary;30.49372;-97.61002;no;510;yes;no;unknown;5;may;421;4;-1;0;unknown;no
55;management;married;tertiary;30.49372;-97.61002;no;685;yes;no;unknown;5;may;174;3;-1;0;unknown;no
46;management;single;tertiary;30.49372;-97.61002;no;187;yes;no;unknown;5;may;113;2;-1;0;unknown;no
45;blue-collar;married;secondary;30.49372;-97.61002;no;66;yes;no;unknown;5;may;808;2;-1;0;unknown;no
34;admin.;married;secondary;30.49372;-97.61002;no;560;yes;no;unknown;5;may;198;3;-1;0;unknown;no
36;blue-collar;married;secondary;30.49372;-97.61002;no;0;yes;no;unknown;5;may;195;2;-1;0;unknown;no
59;unknown;divorced;unknown;30.49372;-97.61002;no;27;no;no;unknown;5;may;347;3;-1;0;unknown;no
31;admin.;single;secondary;30.49372;-97.61002;no;12;yes;no;unknown;5;may;208;2;-1;0;unknown;no
44;blue-collar;single;secondary;30.49372;-97.61002;no;34;yes;no;unknown;5;may;404;4;-1;0;unknown;no
33;entrepreneur;single;tertiary;30.49372;-97.61002;no;1068;yes;no;unknown;5;may;396;2;-1;0;unknown;no
40;blue-collar;married;secondary;30.49372;-97.61002;no;211;yes;no;unknown;5;may;216;4;-1;0;unknown;no
46;admin.;single;tertiary;30.49372;-97.61002;no;377;yes;no;unknown;5;may;98;2;-1;0;unknown;no
48;management;married;tertiary;30.49372;-97.61002;no;263;yes;no;unknown;5;may;350;2;-1;0;unknown;no
42;services;married;secondary;30.49372;-97.61002;no;1263;yes;no;unknown;6;may;114;2;-1;0;unknown;no
27;services;married;secondary;30.49372;-97.61002;no;8;yes;no;unknown;6;may;88;3;-1;0;unknown;no
48;admin.;married;secondary;30.49372;-97.61002;no;126;yes;yes;unknown;6;may;379;2;-1;0;unknown;no
59;admin.;married;secondary;30.49372;-97.61002;no;230;yes;no;unknown;6;may;190;3;-1;0;unknown;no
46;technician;married;tertiary;30.49372;-97.61002;no;841;yes;no;unknown;6;may;158;1;-1;0;unknown;no
38;admin.;divorced;secondary;30.49372;-97.61002;no;308;yes;no;unknown;6;may;102;1;-1;0;unknown;no
43;management;divorced;tertiary;30.49372;-97.61002;no;1;yes;no;unknown;6;may;306;1;-1;0;unknown;no
38;admin.;divorced;tertiary;30.49372;-97.61002;no;86;yes;no;unknown;6;may;218;1;-1;0;unknown;no
23;student;single;secondary;30.49372;-97.61002;no;157;yes;no;unknown;6;may;54;1;-1;0;unknown;no
34;services;married;secondary;30.49372;-97.61002;no;22;yes;no;unknown;6;may;344;1;-1;0;unknown;no
38;admin.;married;secondary;30.49372;-97.61002;no;46;yes;yes;unknown;6;may;195;1;-1;0;unknown;no
37;blue-collar;married;secondary;30.49372;-97.61002;no;1293;no;no;unknown;6;may;652;1;-1;0;unknown;no
25;admin.;single;secondary;30.49372;-97.61002;no;122;yes;no;unknown;6;may;286;1;-1;0;unknown;no
48;blue-collar;married;unknown;30.49372;-97.61002;no;131;yes;no;unknown;6;may;189;1;-1;0;unknown;no
49;blue-collar;single;secondary;30.49372;-97.61002;no;143;yes;no;unknown;6;may;83;1;-1;0;unknown;no
38;admin.;single;secondary;30.49372;-97.61002;no;393;no;no;unknown;6;may;184;2;-1;0;unknown;no
43;blue-collar;married;primary;30.49372;-97.61002;no;98;yes;no;unknown;6;may;235;1;-1;0;unknown;no
33;management;married;tertiary;30.49372;-97.61002;no;0;yes;no;unknown;6;may;290;1;-1;0;unknown;no
55;blue-collar;married;secondary;30.49372;-97.61002;no;224;yes;no;unknown;6;may;232;1;-1;0;unknown;no
38;blue-collar;married;secondary;30.49372;-97.61002;no;757;yes;no;unknown;6;may;133;1;-1;0;unknown;no
49;services;married;secondary;30.49372;-97.61002;no;245;yes;yes;unknown;6;may;318;1;-1;0;unknown;no
40;management;married;secondary;30.49372;-97.61002;no;8486;no;no;unknown;6;may;260;3;-1;0;unknown;no
43;admin.;married;unknown;30.49372;-97.61002;no;350;no;no;unknown;6;may;437;1;-1;0;unknown;no
38;blue-collar;married;secondary;30.49372;-97.61002;no;20;yes;no;unknown;6;may;402;1;-1;0;unknown;no
58;services;married;secondary;30.49372;-97.61002;no;1667;yes;yes;unknown;6;may;85;1;-1;0;unknown;no
57;technician;married;unknown;30.49372;-97.61002;no;345;yes;no;unknown;6;may;125;1;-1;0;unknown;no
32;unemployed;married;secondary;30.49372;-97.61002;no;10;yes;no;unknown;6;may;501;4;-1;0;unknown;no
56;management;married;tertiary;30.49372;-97.61002;no;830;yes;yes;unknown;6;may;1201;1;-1;0;unknown;yes
58;blue-collar;divorced;unknown;30.49372;-97.61002;no;29;yes;no;unknown;6;may;253;1;-1;0;unknown;no
60;retired;divorced;secondary;30.49372;-97.61002;no;545;yes;no;unknown;6;may;1030;1;-1;0;unknown;yes
37;technician;married;tertiary;34.1381;-117.91219;no;8730;yes;no;unknown;6;may;149;1;-1;0;unknown;no
46;technician;divorced;tertiary;34.1381;-117.91219;no;477;yes;no;unknown;6;may;114;1;-1;0;unknown;no
27;admin.;married;secondary;35.54207;-118.86558;no;4;yes;no;unknown;6;may;243;1;-1;0;unknown;no
43;blue-collar;married;secondary;35.54207;-118.86558;no;1205;yes;no;unknown;6;may;769;2;-1;0;unknown;no
32;technician;single;secondary;35.54207;-118.86558;no;0;yes;yes;unknown;6;may;135;3;-1;0;unknown;no
40;admin.;single;secondary;35.54207;-118.86558;no;263;yes;no;unknown;6;may;231;1;-1;0;unknown;no
38;admin.;married;secondary;35.54207;-118.86558;no;1;no;no;unknown;6;may;76;1;-1;0;unknown;no
34;blue-collar;married;secondary;35.54207;-118.86558;no;283;no;yes;unknown;6;may;199;1;-1;0;unknown;no
47;blue-collar;married;primary;35.54207;-118.86558;no;206;yes;no;unknown;6;may;152;1;-1;0;unknown;no
42;housemaid;married;primary;35.54207;-118.86558;no;17;yes;no;unknown;6;may;124;1;-1;0;unknown;no
48;technician;married;secondary;35.54207;-118.86558;no;141;yes;yes;unknown;6;may;424;1;-1;0;unknown;no
29;self-employed;single;tertiary;35.54207;-118.86558;no;16;yes;no;unknown;6;may;43;1;-1;0;unknown;no
50;services;married;secondary;35.54207;-118.86558;no;206;yes;no;unknown;6;may;154;1;-1;0;unknown;no
52;technician;married;unknown;35.54207;-118.86558;no;7;no;no;unknown;6;may;203;2;-1;0;unknown;no
50;management;married;tertiary;35.54207;-118.86558;no;0;no;no;unknown;6;may;326;1;-1;0;unknown;no
58;retired;married;tertiary;35.54207;-118.86558;no;0;no;no;unknown;6;may;393;1;-1;0;unknown;no
46;blue-collar;divorced;primary;35.54207;-118.86558;no;1927;yes;no;unknown;6;may;241;3;-1;0;unknown;no
38;technician;married;secondary;35.54207;-118.86558;no;284;yes;no;unknown;6;may;483;1;-1;0;unknown;no
46;blue-collar;married;secondary;35.54207;-118.86558;no;1660;yes;no;unknown;6;may;259;1;-1;0;unknown;no
32;services;single;secondary;35.54207;-118.86558;no;406;yes;no;unknown;6;may;227;1;-1;0;unknown;no
51;blue-collar;married;primary;35.54207;-118.86558;no;230;yes;no;unknown;6;may;673;1;-1;0;unknown;no
39;admin.;single;secondary;35.54207;-118.86558;no;-25;yes;no;unknown;6;may;576;1;-1;0;unknown;no
48;admin.;married;secondary;35.54207;-118.86558;no;182;yes;no;unknown;6;may;180;2;-1;0;unknown;no
36;entrepreneur;married;tertiary;35.54207;-118.86558;no;1169;yes;no;unknown;6;may;168;2;-1;0;unknown;no
34;admin.;divorced;secondary;35.54207;-118.86558;no;67;yes;no;unknown;6;may;90;1;-1;0;unknown;no
40;technician;married;secondary;35.54207;-118.86558;no;77;no;no;unknown;6;may;505;1;-1;0;unknown;no
43;unemployed;married;secondary;35.54207;-118.86558;no;0;yes;no;unknown;6;may;245;1;-1;0;unknown;no
52;blue-collar;divorced;primary;35.54207;-118.86558;no;55;yes;yes;unknown;6;may;186;1;-1;0;unknown;no
33;technician;married;secondary;35.54207;-118.86558;yes;72;yes;no;unknown;6;may;623;1;-1;0;unknown;no
49;management;single;tertiary;35.54207;-118.86558;no;163;yes;no;unknown;6;may;496;3;-1;0;unknown;no
32;management;single;tertiary;35.54207;-118.86558;no;151;yes;no;unknown;6;may;118;1;-1;0;unknown;no
39;admin.;single;secondary;35.54207;-118.86558;no;113;yes;no;unknown;6;may;342;1;-1;0;unknown;no
40;blue-collar;married;secondary;35.54207;-118.86558;no;0;yes;no;unknown;6;may;225;1;-1;0;unknown;no
38;technician;single;tertiary;35.54207;-118.86558;no;9;yes;no;unknown;6;may;185;3;-1;0;unknown;no
43;management;married;secondary;35.54207;-118.86558;no;375;yes;no;unknown;6;may;196;2;-1;0;unknown;no
39;services;married;secondary;35.54207;-118.86558;no;1142;yes;no;unknown;6;may;276;1;-1;0;unknown;no
54;blue-collar;married;primary;35.54207;-118.86558;no;2102;yes;no;unknown;6;may;76;1;-1;0;unknown;no
38;technician;single;tertiary;35.54207;-118.86558;no;4325;yes;no;unknown;6;may;87;1;-1;0;unknown;no
40;blue-collar;married;secondary;35.54207;-118.86558;no;217;yes;no;unknown;6;may;195;1;-1;0;unknown;no
55;admin.;married;secondary;35.54207;-118.86558;no;131;yes;no;unknown;6;may;744;1;-1;0;unknown;no
42;management;married;tertiary;35.54207;-118.86558;no;1680;yes;no;unknown;6;may;765;1;-1;0;unknown;no
39;blue-collar;married;secondary;34.096565;-117.9667;no;0;yes;no;unknown;6;may;262;1;-1;0;unknown;no
40;blue-collar;married;primary;34.096565;-117.9667;no;46;yes;no;unknown;6;may;119;1;-1;0;unknown;no
32;blue-collar;married;secondary;34.096565;-117.9667;no;320;yes;no;unknown;6;may;198;2;-1;0;unknown;no
55;admin.;married;secondary;34.096565;-117.9667;no;183;yes;no;unknown;6;may;150;1;-1;0;unknown;no
45;blue-collar;married;secondary;34.096565;-117.9667;no;39;no;no;unknown;6;may;241;1;-1;0;unknown;no
35;management;single;tertiary;34.096565;-117.9667;no;560;yes;no;unknown;6;may;181;1;-1;0;unknown;no
58;technician;divorced;secondary;34.096565;-117.9667;no;469;no;no;unknown;6;may;196;1;-1;0;unknown;no
35;admin.;married;secondary;34.096565;-117.9667;no;530;yes;no;unknown;6;may;149;1;-1;0;unknown;no
49;services;married;primary;34.096565;-117.9667;no;61;yes;no;unknown;6;may;246;1;-1;0;unknown;no
34;technician;single;tertiary;34.096565;-117.9667;no;242;yes;no;unknown;6;may;112;1;-1;0;unknown;no
36;blue-collar;married;secondary;34.096565;-117.9667;no;139;yes;no;unknown;6;may;309;2;-1;0;unknown;no
24;self-employed;single;secondary;34.096565;-117.9667;no;0;yes;no;unknown;6;may;278;1;-1;0;unknown;no
34;technician;married;secondary;34.096565;-117.9667;no;367;yes;no;unknown;6;may;140;1;-1;0;unknown;no
51;admin.;divorced;secondary;34.096565;-117.9667;no;228;yes;no;unknown;6;may;136;1;-1;0;unknown;no
39;technician;single;unknown;29.741596;-99.11261;no;45248;yes;no;unknown;6;may;1623;1;-1;0;unknown;yes
50;self-employed;married;unknown;33.91781;-116.837105;no;-84;yes;no;unknown;6;may;101;1;-1;0;unknown;no
32;services;single;secondary;42.158512;-88.1348;no;310;yes;no;unknown;6;may;144;1;-1;0;unknown;no
42;blue-collar;married;unknown;42.158512;-88.1348;no;132;yes;no;unknown;6;may;238;1;-1;0;unknown;no
50;technician;married;secondary;42.158512;-88.1348;no;797;yes;no;unknown;6;may;354;1;-1;0;unknown;no
